"geoid","neighborhood_name","total_pop","assault_index","burglary_index","assault_pc","burglary_pc"
"48439113221","North Richland Hills",5297,79,83,1491.41,1566.92
"48439113301","Richland Hills",3965,50,103,1261.03,2597.73
"48439113302","Richland Hills",4536,68,153,1499.12,3373.02
"48439113403","Hurst",2453,182,100,7419.49,4076.64
"48439113404","Hurst",5796,111,89,1915.11,1535.54
"48439113405","Hurst",5928,149,115,2513.5,1939.95
"48439113407","Hurst",6252,129,105,2063.34,1679.46
"48439113408","Hurst",5234,90,95,1719.53,1815.06
"48439113509","Euless",4568,57,128,1247.81,2802.1
"48439113510","Euless",4222,84,152,1989.58,3600.19
"48439113511","Euless",4237,57,104,1345.29,2454.57
"48439113512","Beford",5843,76,93,1300.7,1591.65
"48439113513","Euless",5636,107,153,1898.51,2714.69
"48439113514","Euless",5039,72,132,1428.85,2619.57
"48439113516","Euless",4566,18,69,394.218,1511.17
"48439113517","Euless",3501,22,79,628.392,2256.5
"48439113518","Euless",5359,104,140,1940.66,2612.43
"48439113519","Euless",5872,11,48,187.33,817.439
"48439113520","Euless",5134,177,222,3447.6,4324.11
"48439113607","Beford",4281,137,83,3200.19,1938.8
"48439113610","Colleyville",11031,11,24,99.719,217.569
"48439113611","Hurst",4640,31,37,668.103,797.414
"48439113612","Hurst",4245,40,41,942.285,965.842
"48439113613","Hurst",4120,106,63,2572.82,1529.13
"48439113618","Beford",5691,104,87,1827.45,1528.73
"48439113619","Euless",4776,184,150,3852.6,3140.7
"48439113622","Colleyville",5944,9,29,151.413,487.887
"48439113623","Beford",3548,33,62,930.101,1747.46
"48439113624","Beford",4356,52,79,1193.76,1813.59
"48439113625","Beford",3403,44,54,1292.98,1586.84
"48439113626","Beford",3953,43,58,1087.78,1467.24
"48439113627","Beford",5585,155,112,2775.29,2005.37
"48439113628","Beford",5121,246,132,4803.75,2577.62
"48439113629","Beford",4481,172,83,3838.43,1852.27
"48439113630","Beford",3546,141,92,3976.31,2594.47
"48439113631","Grapevine",7499,122,137,1626.88,1826.91
"48439113632","Grapevine",5166,8,17,154.859,329.075
"48439113633","Colleyville",4298,3,19,69.7999,442.066
"48439113634","Colleyville",5175,8,20,154.589,386.473
"48439113703","Grapevine",9636,64,82,664.176,850.976
"48439113705","Grapevine",5804,243,229,4186.77,3945.55
"48439113707","Grapevine",5203,8,31,153.757,595.81
"48439113709","Grapevine",4964,83,97,1672.04,1954.07
"48439113710","Grapevine",3925,29,45,738.854,1146.5
"48439113711","Grapevine",3923,21,53,535.305,1351.01
"48439113803","Watauga",5795,13,52,224.331,897.325
"48439113808","Watauga",6355,28,59,440.598,928.403
"48439113809","Watauga",4927,39,64,791.557,1298.96
"48439113810","Watauga",4541,59,74,1299.27,1629.6
"48439113811","North Richland Hills",3522,55,101,1561.61,2867.69
"48439113812","Keller",5814,10,45,171.999,773.994
"48439113813","Keller",5039,4,11,79.3808,218.297
"48439113814","North Richland Hills",4226,25,26,591.576,615.239
"48439113815","Keller",5944,5,10,84.1184,168.237
"48439113816","Keller",5223,10,26,191.461,497.798
"48439113906","Southlake",6356,8,26,125.865,409.062
"48439113907","Southlake",7116,18,55,252.951,772.906
"48439113908","Southlake",5405,3,36,55.5042,666.05
"48439113909","Southlake",6868,16,34,232.964,495.049
"48439113910","Keller",9105,11,22,120.813,241.625
"48439113911","Keller",7788,39,70,500.77,898.819
"48439113912","Southlake",6095,16,40,262.51,656.276
"48439114003","Saginaw",8123,28,53,344.7,652.468
"48439114005","Saginaw",8304,65,65,782.755,782.755
"48439114006","Saginaw",6733,37,67,549.532,995.099
"48439114104","Pecan Acres",7135,43,76,602.663,1065.17
"48439114204","Azle",6554,72,119,1098.57,1815.69
"48439114205","Azle",3286,99,133,3012.78,4047.47
"48439121601","North Arlington",7867,111,120,1410.96,1525.36
"48439121604","North Arlington",6206,211,177,3399.94,2852.08
"48439121605","North Arlington",2825,118,160,4176.99,5663.72
"48439121606","West Arlington",3435,76,99,2212.52,2882.1
"48439121608","West Arlington",5497,34,70,618.519,1273.42
"48439121609","West Arlington",5863,20,70,341.122,1193.93
"48439121610","West Arlington",2252,67,67,2975.13,2975.13
"48439121611","West Arlington",4452,32,91,718.778,2044.03
"48439121702","Entertainment District",1965,544,280,27684.5,14249.4
"48439121703","North Arlington",5364,157,166,2926.92,3094.71
"48439121704","North Arlington",3575,277,199,7748.25,5566.43
"48439121903","East Arlington",6437,362,165,5623.74,2563.31
"48439121904","East Arlington",4235,192,181,4533.65,4273.91
"48439121905","East Arlington",5764,248,211,4302.57,3660.65
"48439121906","East Arlington",4110,192,164,4671.53,3990.27
"48439122001","East Arlington",4545,107,149,2354.24,3278.33
"48439122002","East Arlington",4873,83,124,1703.26,2544.63
"48439122100","East Arlington",6169,107,160,1734.48,2593.61
"48439122200","Downtown Arlington",2150,251,230,11674.4,10697.7
"48439122300","Downtown Arlington",3886,143,195,3679.88,5018.01
"48439122400","Central Arlington",5723,90,194,1572.6,3389.83
"48439122500","Central Arlington",4082,80,124,1959.82,3037.73
"48439122600","Central Arlington",3519,179,138,5086.67,3921.57
"48439122700","Central Arlington",4797,174,160,3627.27,3335.42
"48439122801","Central Arlington",3819,337,201,8824.3,5263.16
"48439122802","Central Arlington",4631,173,138,3735.69,2979.92
"48439122900","East Arlington",7571,89,150,1175.54,1981.24
"48439980000","Grapevine",0,887,887,,
