"geoid","geoid2","tract_name","name","total_commute_mins","avg_tract_commute","worker_pop"
"1400000US48085031627","48085031627","Census Tract 316.27, Collin County, Texas","Park Boulevard Estates",65130,26.6926,2440
"1400000US48439113513","48439113513","Census Tract 1135.13, Tarrant County, Texas","Euless",65045,23.7304,2741
"1400000US48113018138","48113018138","Census Tract 181.38, Dallas County, Texas","Garland (other)",65040,26.7544,2431
"1400000US48121021613","48121021613","Census Tract 216.13, Denton County, Texas","Carrollton",64980,23.9337,2715
"1400000US48121021635","48121021635","Census Tract 216.35, Denton County, Texas","Midway Meadows",64980,28.5626,2275
"1400000US48113012900","48113012900","Census Tract 129, Dallas County, Texas","Lake Highlands",64935,25.2469,2572
"1400000US48439113707","48439113707","Census Tract 1137.07, Tarrant County, Texas","Grapevine",64920,26.6066,2440
"1400000US48113000701","48113000701","Census Tract 7.01, Dallas County, Texas","Uptown",64895,18.8156,3449
"1400000US48113005200","48113005200","Census Tract 52, Dallas County, Texas","North Oak Cliff",64790,28.0234,2312
"1400000US48439110204","48439110204","Census Tract 1102.04, Tarrant County, Texas","Haltom City",64700,20.7838,3113
"1400000US48113011701","48113011701","Census Tract 117.01, Dallas County, Texas","Pleasant Grove",64650,24.8941,2597
"1400000US48121021527","48121021527","Census Tract 215.27, Denton County, Texas","The Trails",64605,30.8083,2097
"1400000US48113019035","48113019035","Census Tract 190.35, Dallas County, Texas","Lake Highlands",64465,30.2937,2128
"1400000US48439121604","48439121604","Census Tract 1216.04, Tarrant County, Texas","North Arlington",64425,23.9587,2689
"1400000US48439113632","48439113632","Census Tract 1136.32, Tarrant County, Texas","Grapevine",64390,25.9637,2480
"1400000US48439113906","48439113906","Census Tract 1139.06, Tarrant County, Texas","Southlake",64360,26.2159,2455
"1400000US48439111202","48439111202","Census Tract 1112.02, Tarrant County, Texas","Everman",64350,25.4952,2524
"1400000US48439111203","48439111203","Census Tract 1112.03, Tarrant County, Texas","Rendon",64265,27.0135,2379
"1400000US48121021512","48121021512","Census Tract 215.12, Denton County, Texas","Copper Canyon",64220,30.7714,2087
"1400000US48439113110","48439113110","Census Tract 1131.10, Tarrant County, Texas","North Arlington",64170,23.0827,2780
"1400000US48113000300","48113000300","Census Tract 3, Dallas County, Texas","M Streets",64095,23.6251,2713
"1400000US48085030508","48085030508","Census Tract 305.08, Collin County, Texas","Frisco (east of Preston)",64065,24.1118,2657
"1400000US48113010805","48113010805","Census Tract 108.05, Dallas County, Texas","West Oak Cliff",64065,26.4731,2420
"1400000US48085031411","48085031411","Census Tract 314.11, Collin County, Texas","Parker",64060,27.9372,2293
"1400000US48113019023","48113019023","Census Tract 190.23, Dallas County, Texas","Duck Creek",63785,23.8716,2672
"1400000US48113007902","48113007902","Census Tract 79.02, Dallas County, Texas","Ridgewood Park",63765,24.0532,2651
"1400000US48439113407","48439113407","Census Tract 1134.07, Tarrant County, Texas","Hurst",63710,25.7622,2473
"1400000US48113009802","48113009802","Census Tract 98.02, Dallas County, Texas","Bachman",63705,23.0815,2760
"1400000US48085032003","48085032003","Census Tract 320.03, Collin County, Texas","East Plano",63660,22.4868,2831
"1400000US48439121903","48439121903","Census Tract 1219.03, Tarrant County, Texas","East Arlington",63590,24.3267,2614
"1400000US48113014120","48113014120","Census Tract 141.20, Dallas County, Texas","Coppell",63470,26.0871,2433
"1400000US48113014312","48113014312","Census Tract 143.12, Dallas County, Texas","Las Colinas",63405,21.3701,2967
"1400000US48113019040","48113019040","Census Tract 190.40, Dallas County, Texas","LBJ & 75",63200,21.9216,2883
"1400000US48121020203","48121020203","Census Tract 202.03, Denton County, Texas","Sanger",63175,24.2981,2600
"1400000US48085030802","48085030802","Census Tract 308.02, Collin County, Texas","Central McKinney",62955,23.1367,2721
"1400000US48113018133","48113018133","Census Tract 181.33, Dallas County, Texas","Rowlett",62900,31.9127,1971
"1400000US48113013011","48113013011","Census Tract 130.11, Dallas County, Texas","Highland Meadows",62770,31.6541,1983
"1400000US48439113102","48439113102","Census Tract 1131.02, Tarrant County, Texas","North Arlington",62725,25.9194,2420
"1400000US48113014133","48113014133","Census Tract 141.33, Dallas County, Texas","Irving (other)",62590,24.5259,2552
"1400000US48085030527","48085030527","Census Tract 305.27, Collin County, Texas","Stonebridge Ranch",62585,28.921,2164
"1400000US48113016605","48113016605","Census Tract 166.05, Dallas County, Texas","Redbird",62585,27.6925,2260
"1400000US48439121608","48439121608","Census Tract 1216.08, Tarrant County, Texas","West Arlington",61725,24.3587,2534
"1400000US48113013621","48113013621","Census Tract 136.21, Dallas County, Texas","Prestonwood",61685,27.6243,2233
"1400000US48085031662","48085031662","Census Tract 316.62, Collin County, Texas","West Plano",61675,26.3794,2338
"1400000US48113019027","48113019027","Census Tract 190.27, Dallas County, Texas","Garland (other)",61605,24.9615,2468
"1400000US48113017606","48113017606","Census Tract 176.06, Dallas County, Texas","Mesquite (other)",61500,29.4964,2085
"1400000US48121020800","48121020800","Census Tract 208, Denton County, Texas","Southwest Denton",61460,18.8817,3255
"1400000US48439122400","48439122400","Census Tract 1224, Tarrant County, Texas","Central Arlington",61295,23.9808,2556
"1400000US48085031709","48085031709","Census Tract 317.09, Collin County, Texas","Prestonwood",61265,25.1912,2432
"1400000US48113012206","48113012206","Census Tract 122.06, Dallas County, Texas","Buckner Terrace",61215,28.1837,2172
"1400000US48121021751","48121021751","Census Tract 217.51, Denton County, Texas","Flower Mound",61190,30.5035,2006
"1400000US48113015600","48113015600","Census Tract 156, Dallas County, Texas","Grand Prairie (other)",61155,25.8693,2364
"1400000US48121021752","48121021752","Census Tract 217.52, Denton County, Texas","Flower Mound",61115,27.4181,2229
"1400000US48113017102","48113017102","Census Tract 171.02, Dallas County, Texas","Pleasant Grove",61100,33.0628,1848
"1400000US48439113405","48439113405","Census Tract 1134.05, Tarrant County, Texas","Hurst",60970,23.2888,2618
"1400000US48113016610","48113016610","Census Tract 166.10, Dallas County, Texas","DeSoto",60830,30.3694,2003
"1400000US48439113512","48439113512","Census Tract 1135.12, Tarrant County, Texas","Beford",60615,21.8985,2768
"1400000US48113018401","48113018401","Census Tract 184.01, Dallas County, Texas","Garland (other)",60570,28.3567,2136
"1400000US48085031642","48085031642","Census Tract 316.42, Collin County, Texas","North Central Plano",60545,26.8492,2255
"1400000US48113018205","48113018205","Census Tract 182.05, Dallas County, Texas","Garland (other)",60445,28.2058,2143
"1400000US48113010704","48113010704","Census Tract 107.04, Dallas County, Texas","West Oak Cliff",60415,27.3247,2211
"1400000US48113008500","48113008500","Census Tract 85, Dallas County, Texas","Buckner Terrace",60400,29.1647,2071
"1400000US48113017811","48113017811","Census Tract 178.11, Dallas County, Texas","Mesquite (other)",60295,26.8814,2243
"1400000US48113016617","48113016617","Census Tract 166.17, Dallas County, Texas","DeSoto",60255,26.78,2250
"1400000US48439113611","48439113611","Census Tract 1136.11, Tarrant County, Texas","Hurst",60190,26.7988,2246
"1400000US48439113108","48439113108","Census Tract 1131.08, Tarrant County, Texas","North Arlington",60140,26.646,2257
"1400000US48085030301","48085030301","Census Tract 303.01, Collin County, Texas","Tucker Hill",59860,32.2522,1856
"1400000US48113019034","48113019034","Census Tract 190.34, Dallas County, Texas","Lake Highlands",59860,27.816,2152
"1400000US48113000401","48113000401","Census Tract 4.01, Dallas County, Texas","Oak Lawn",59710,24.302,2457
"1400000US48113009202","48113009202","Census Tract 92.02, Dallas County, Texas","Pleasant Grove",59695,30.7548,1941
"1400000US48121021737","48121021737","Census Tract 217.37, Denton County, Texas","Vista Ridge",59680,26.5717,2246
"1400000US48113014310","48113014310","Census Tract 143.10, Dallas County, Texas","Irving (other)",59485,25.2805,2353
"1400000US48439111409","48439111409","Census Tract 1114.09, Tarrant County, Texas","Southwest Arlington",59435,23.9948,2477
"1400000US48439113217","48439113217","Census Tract 1132.17, Tarrant County, Texas","North Richland Hills",59385,26.4286,2247
"1400000US48113017806","48113017806","Census Tract 178.06, Dallas County, Texas","Mesquite (other)",59380,25.9075,2292
"1400000US48113014306","48113014306","Census Tract 143.06, Dallas County, Texas","Irving (other)",59375,23.8454,2490
"1400000US48085031635","48085031635","Census Tract 316.35, Collin County, Texas","East Plano",59335,27.1805,2183
"1400000US48439111102","48439111102","Census Tract 1111.02, Tarrant County, Texas","Forest Hill",59290,24.7454,2396
"1400000US48113013803","48113013803","Census Tract 138.03, Dallas County, Texas","Farmers Branch",59260,21.7388,2726
"1400000US48113013605","48113013605","Census Tract 136.05, Dallas County, Texas","Prestonwood",59255,24.166,2452
"1400000US48439113404","48439113404","Census Tract 1134.04, Tarrant County, Texas","Hurst",59125,22.584,2618
"1400000US48439113628","48439113628","Census Tract 1136.28, Tarrant County, Texas","Beford",59100,21.5065,2748
"1400000US48113016523","48113016523","Census Tract 165.23, Dallas County, Texas","Cedar Hill",59065,29.0388,2034
"1400000US48113018801","48113018801","Census Tract 188.01, Dallas County, Texas","Garland (other)",58865,27.3409,2153
"1400000US48113016521","48113016521","Census Tract 165.21, Dallas County, Texas","Mountain Creek",58665,22.8268,2570
"1400000US48113016516","48113016516","Census Tract 165.16, Dallas County, Texas","Duncanville",58630,25.447,2304
"1400000US48439111526","48439111526","Census Tract 1115.26, Tarrant County, Texas","Central Arlington",58555,28.1244,2082
"1400000US48113009701","48113009701","Census Tract 97.01, Dallas County, Texas","Northwest Dallas",58545,21.9024,2673
"1400000US48113017201","48113017201","Census Tract 172.01, Dallas County, Texas","Balch Springs",58545,30.7969,1901
"1400000US48121021725","48121021725","Census Tract 217.25, Denton County, Texas","Flower Mound",58460,28.3511,2062
"1400000US48113016626","48113016626","Census Tract 166.26, Dallas County, Texas","Cedar Hill",58445,26.5418,2202
"1400000US48113009101","48113009101","Census Tract 91.01, Dallas County, Texas","Pleasant Grove",58345,30.5311,1911
"1400000US48439111533","48439111533","Census Tract 1115.33, Tarrant County, Texas","Southwest Arlington",58150,24.5566,2368
"1400000US48439113607","48439113607","Census Tract 1136.07, Tarrant County, Texas","Beford",58140,26.4754,2196
"1400000US48121021730","48121021730","Census Tract 217.30, Denton County, Texas","Vista Ridge",57875,29.408,1968
"1400000US48113018137","48113018137","Census Tract 181.37, Dallas County, Texas","Garland (other)",57860,31.8788,1815
"1400000US48439111541","48439111541","Census Tract 1115.41, Tarrant County, Texas","Southeast Arlington",57850,31.8207,1818
"1400000US48113016622","48113016622","Census Tract 166.22, Dallas County, Texas","Glenn Heights",57845,29.1557,1984
"1400000US48085031003","48085031003","Census Tract 310.03, Collin County, Texas","Princeton",57650,35.4551,1626
"1400000US48113019020","48113019020","Census Tract 190.20, Dallas County, Texas","Garland (other)",57585,23.5618,2444
"1400000US48121021514","48121021514","Census Tract 215.14, Denton County, Texas","Highland Village",57550,29.6649,1940
"1400000US48113014407","48113014407","Census Tract 144.07, Dallas County, Texas","Irving (other)",57520,23.8375,2413
"1400000US48439113114","48439113114","Census Tract 1131.14, Tarrant County, Texas","North Arlington",57415,27.7501,2069
"1400000US48113014309","48113014309","Census Tract 143.09, Dallas County, Texas","Thomas Jefferson Park",57300,25.6605,2233
"1400000US48121021638","48121021638","Census Tract 216.38, Denton County, Texas","Bent Tree",57155,23.5983,2422
"1400000US48439121905","48439121905","Census Tract 1219.05, Tarrant County, Texas","East Arlington",57085,22.2207,2569
"1400000US48113006302","48113006302","Census Tract 63.02, Dallas County, Texas","Elmwood",57045,26.4342,2158
"1400000US48085031507","48085031507","Census Tract 315.07, Collin County, Texas","Allen",57040,25.3286,2252
"1400000US48085032008","48085032008","Census Tract 320.08, Collin County, Texas","East Plano",56940,27.2832,2087
"1400000US48121021747","48121021747","Census Tract 217.47, Denton County, Texas","Flower Mound",56895,29.4335,1933
"1400000US48439113624","48439113624","Census Tract 1136.24, Tarrant County, Texas","Beford",56875,24.1713,2353
"1400000US48113012301","48113012301","Census Tract 123.01, Dallas County, Texas","Ferguson Road",56840,28.9115,1966
"1400000US48113017808","48113017808","Census Tract 178.08, Dallas County, Texas","Mesquite (other)",56830,25.8907,2195
"1400000US48439113618","48439113618","Census Tract 1136.18, Tarrant County, Texas","Beford",56800,21.9051,2593
"1400000US48113013718","48113013718","Census Tract 137.18, Dallas County, Texas","Carrollton",56770,22.3065,2545
"1400000US48113007102","48113007102","Census Tract 71.02, Dallas County, Texas","NorthPark",56600,20.4406,2769
"1400000US48439113613","48439113613","Census Tract 1136.13, Tarrant County, Texas","Hurst",56515,27.5146,2054
"1400000US48113013615","48113013615","Census Tract 136.15, Dallas County, Texas","635 & Tollway (North Dallas)",56500,22.609,2499
"1400000US48121021633","48121021633","Census Tract 216.33, Denton County, Texas","Carrollton",56370,25.8578,2180
"1400000US48439113301","48439113301","Census Tract 1133.01, Tarrant County, Texas","Richland Hills",56230,27.6043,2037
"1400000US48113018141","48113018141","Census Tract 181.41, Dallas County, Texas","Garland (other)",56225,28.0145,2007
"1400000US48121021616","48121021616","Census Tract 216.16, Denton County, Texas","Countryside",56190,27.2107,2065
"1400000US48113015306","48113015306","Census Tract 153.06, Dallas County, Texas","Irving (other)",56165,22.5381,2492
"1400000US48113008802","48113008802","Census Tract 88.02, Dallas County, Texas","Deerpath Park",56095,30.9746,1811
"1400000US48085031805","48085031805","Census Tract 318.05, Collin County, Texas","Spring Creek Preserve area",55845,23.4544,2381
"1400000US48113010601","48113010601","Census Tract 106.01, Dallas County, Texas","West Dallas",55840,23.7012,2356
"1400000US48113018110","48113018110","Census Tract 181.10, Dallas County, Texas","Garland (other)",55700,26.2984,2118
"1400000US48085031900","48085031900","Census Tract 319, Collin County, Texas","Douglas Community",55625,23.4408,2373
"1400000US48113018206","48113018206","Census Tract 182.06, Dallas County, Texas","Centerville",55620,28.9537,1921
"1400000US48439121611","48439121611","Census Tract 1216.11, Tarrant County, Texas","West Arlington",55425,27.9079,1986
"1400000US48085031625","48085031625","Census Tract 316.25, Collin County, Texas","River Bend",55395,24.6968,2243
"1400000US48439113809","48439113809","Census Tract 1138.09, Tarrant County, Texas","Watauga",55360,25.9176,2136
"1400000US48085032012","48085032012","Census Tract 320.12, Collin County, Texas","East Plano",55150,26.837,2055
"1400000US48113016201","48113016201","Census Tract 162.01, Dallas County, Texas","Grand Prairie (other)",55125,25.1368,2193
"1400000US48085031646","48085031646","Census Tract 316.46, Collin County, Texas","West Plano",55075,22.8717,2408
"1400000US48113018129","48113018129","Census Tract 181.29, Dallas County, Texas","Old Lake Highlands",55005,27.3929,2008
"1400000US48121021612","48121021612","Census Tract 216.12, Denton County, Texas","Carrollton",55000,24.7859,2219
"1400000US48113019013","48113019013","Census Tract 190.13, Dallas County, Texas","Arbor Creek",54970,24.2159,2270
"1400000US48113000603","48113000603","Census Tract 6.03, Dallas County, Texas","Oak Lawn",54910,17.3876,3158
"1400000US48113014116","48113014116","Census Tract 141.16, Dallas County, Texas","Irving (other)",54510,22.4413,2429
"1400000US48113019024","48113019024","Census Tract 190.24, Dallas County, Texas","Marlborough Square",54495,25.2292,2160
"1400000US48113016409","48113016409","Census Tract 164.09, Dallas County, Texas","Grand Prairie (other)",54480,29.4805,1848
"1400000US48113014131","48113014131","Census Tract 141.31, Dallas County, Texas","Valley Ranch",54420,23.0008,2366
"1400000US48085031658","48085031658","Census Tract 316.58, Collin County, Texas","West Plano",54390,20.9595,2595
"1400000US48121021748","48121021748","Census Tract 217.48, Denton County, Texas","Flower Mound",54355,28.5778,1902
"1400000US48113018135","48113018135","Census Tract 181.35, Dallas County, Texas","Rowlett",54320,28.3507,1916
"1400000US48113006200","48113006200","Census Tract 62, Dallas County, Texas","Wynnewood North",54280,25.8476,2100
"1400000US48113013009","48113013009","Census Tract 130.09, Dallas County, Texas","Lake Highlands",54235,25.2256,2150
"1400000US48439113810","48439113810","Census Tract 1138.10, Tarrant County, Texas","Watauga",54165,26.0409,2080
"1400000US48439111513","48439111513","Census Tract 1115.13, Tarrant County, Texas","Southeast Arlington",54140,26.8552,2016
"1400000US48085030521","48085030521","Census Tract 305.21, Collin County, Texas","Frisco (north of Eldorado)",54130,35.3098,1533
"1400000US48113001101","48113001101","Census Tract 11.01, Dallas County, Texas","Lower Greenville & Belmont",54065,23.2638,2324
"1400000US48439113634","48439113634","Census Tract 1136.34, Tarrant County, Texas","Colleyville",53985,24.6507,2190
"1400000US48439113709","48439113709","Census Tract 1137.09, Tarrant County, Texas","Grapevine",53870,23.1301,2329
"1400000US48113016618","48113016618","Census Tract 166.18, Dallas County, Texas","DeSoto",53865,28.1426,1914
"1400000US48439111531","48439111531","Census Tract 1115.31, Tarrant County, Texas","Southwest Arlington",53780,25.4399,2114
"1400000US48113000202","48113000202","Census Tract 2.02, Dallas County, Texas","M Streets",53715,24.0013,2238
"1400000US48113019202","48113019202","Census Tract 192.02, Dallas County, Texas","Richardson Heights",53555,23.8446,2246
"1400000US48113016902","48113016902","Census Tract 169.02, Dallas County, Texas","Hutchins",53550,29.1508,1837
"1400000US48121021721","48121021721","Census Tract 217.21, Denton County, Texas","Flower Mound",53490,27.6291,1936
"1400000US48439113630","48439113630","Census Tract 1136.30, Tarrant County, Texas","Beford",53485,25.1576,2126
"1400000US48113013619","48113013619","Census Tract 136.19, Dallas County, Texas","Prestonwood",53440,23.3669,2287
"1400000US48113020700","48113020700","Census Tract 207, Dallas County, Texas","Carrollton",53365,23.9735,2226
"1400000US48113017605","48113017605","Census Tract 176.05, Dallas County, Texas","Pleasant Grove",53295,33.54,1589
"1400000US48113016518","48113016518","Census Tract 165.18, Dallas County, Texas","Duncanville",53255,24.032,2216
"1400000US48113016615","48113016615","Census Tract 166.15, Dallas County, Texas","Cedar Hill",53235,28.0627,1897
"1400000US48439113711","48439113711","Census Tract 1137.11, Tarrant County, Texas","Grapevine",53220,25.4519,2091
"1400000US48113001703","48113001703","Census Tract 17.03, Dallas County, Texas","Uptown",53105,19.1094,2779
"1400000US48439113612","48439113612","Census Tract 1136.12, Tarrant County, Texas","Hurst",53105,24.9554,2128
"1400000US48439113626","48439113626","Census Tract 1136.26, Tarrant County, Texas","Beford",53105,25.4578,2086
"1400000US48113019212","48113019212","Census Tract 192.12, Dallas County, Texas","LBJ & 75",52800,28.3414,1863
"1400000US48085030702","48085030702","Census Tract 307.02, Collin County, Texas","Central McKinney",52790,25.392,2079
"1400000US48113013714","48113013714","Census Tract 137.14, Dallas County, Texas","Carrollton",52790,18.4387,2863
"1400000US48113013624","48113013624","Census Tract 136.24, Dallas County, Texas","635 & Tollway (North Dallas)",52745,24.8329,2124
"1400000US48121021618","48121021618","Census Tract 216.18, Denton County, Texas","Old Town",52700,21.4054,2462
"1400000US48439122802","48439122802","Census Tract 1228.02, Tarrant County, Texas","Central Arlington",52685,27.1993,1937
"1400000US48113012210","48113012210","Census Tract 122.10, Dallas County, Texas","White Rock Hills",52655,33.84,1556
"1400000US48113016406","48113016406","Census Tract 164.06, Dallas County, Texas","Grand Prairie (other)",52525,26.5815,1976
"1400000US48121021637","48121021637","Census Tract 216.37, Denton County, Texas","Oaktree North Estates",52510,21.3369,2461
"1400000US48113008200","48113008200","Census Tract 82, Dallas County, Texas","Lake Park Estates",52490,27.67,1897
"1400000US48121021513","48121021513","Census Tract 215.13, Denton County, Texas","Highland Village",52430,31.0604,1688
"1400000US48113017900","48113017900","Census Tract 179, Dallas County, Texas","Casa View Heights",52235,29.6621,1761
"1400000US48113013719","48113013719","Census Tract 137.19, Dallas County, Texas","Carrollton",52185,27.7728,1879
"1400000US48113018505","48113018505","Census Tract 185.05, Dallas County, Texas","Lake Highlands",52150,29.3307,1778
"1400000US48439113629","48439113629","Census Tract 1136.29, Tarrant County, Texas","Beford",52120,25.637,2033
"1400000US48113000900","48113000900","Census Tract 9, Dallas County, Texas","Henderson",52065,20.9349,2487
"1400000US48113014206","48113014206","Census Tract 142.06, Dallas County, Texas","Las Colinas",51965,16.2645,3195
"1400000US48085031611","48085031611","Census Tract 316.11, Collin County, Texas","East Plano",51955,27.7389,1873
"1400000US48113014135","48113014135","Census Tract 141.35, Dallas County, Texas","Coppell",51775,26.1094,1983
"1400000US48121021800","48121021800","Census Tract 218, Denton County, Texas","West Frisco",51770,25.6414,2019
"1400000US48113016619","48113016619","Census Tract 166.19, Dallas County, Texas","DeSoto",51525,30.7612,1675
"1400000US48085031633","48085031633","Census Tract 316.33, Collin County, Texas","East Plano",51515,26.7749,1924
"1400000US48113013722","48113013722","Census Tract 137.22, Dallas County, Texas","Carrollton",51415,23.5201,2186
"1400000US48113014307","48113014307","Census Tract 143.07, Dallas County, Texas","Irving (other)",51400,26.0781,1971
"1400000US48113018204","48113018204","Census Tract 182.04, Dallas County, Texas","Garland (other)",51305,27.1887,1887
"1400000US48085031807","48085031807","Census Tract 318.07, Collin County, Texas","East Plano",51165,25.6081,1998
"1400000US48113009103","48113009103","Census Tract 91.03, Dallas County, Texas","Pleasant Grove",51080,34.2819,1490
"1400000US48113014408","48113014408","Census Tract 144.08, Dallas County, Texas","Irving (other)",51030,23.3547,2185
"1400000US48121021201","48121021201","Census Tract 212.01, Denton County, Texas","Southeast Denton",51020,19.2528,2650
"1400000US48113009610","48113009610","Census Tract 96.10, Dallas County, Texas","Westhollow",50975,21.9815,2319
"1400000US48439110905","48439110905","Census Tract 1109.05, Tarrant County, Texas","Benbrook",50970,23.7622,2145
"1400000US48121020601","48121020601","Census Tract 206.01, Denton County, Texas","Downtown Denton/UNT",50940,21.4846,2371
"1400000US48439110302","48439110302","Census Tract 1103.02, Tarrant County, Texas","Haltom City",50915,24.1189,2111
"1400000US48439121703","48439121703","Census Tract 1217.03, Tarrant County, Texas","North Arlington",50730,23.0381,2202
"1400000US48121021727","48121021727","Census Tract 217.27, Denton County, Texas","Flower Mound",50685,27.4715,1845
"1400000US48121020204","48121020204","Census Tract 202.04, Denton County, Texas","North Sanger/Northwest Denton County",50620,27.4066,1847
"1400000US48085031643","48085031643","Census Tract 316.43, Collin County, Texas","East Plano",50500,24.9629,2023
"1400000US48085031664","48085031664","Census Tract 316.64, Collin County, Texas","West Plano",50445,28.8422,1749
"1400000US48439113510","48439113510","Census Tract 1135.10, Tarrant County, Texas","Euless",50425,22.8478,2207
"1400000US48113017500","48113017500","Census Tract 175, Dallas County, Texas","Mesquite (other)",50420,27.2393,1851
"1400000US48113000100","48113000100","Census Tract 1, Dallas County, Texas","Lakewood",50270,23.5899,2131
"1400000US48439111406","48439111406","Census Tract 1114.06, Tarrant County, Texas","Mansfield",50220,30.5289,1645
"1400000US48439113212","48439113212","Census Tract 1132.12, Tarrant County, Texas","North Richland Hills",50090,23.2977,2150
"1400000US48085031704","48085031704","Census Tract 317.04, Collin County, Texas","Bent Tree",50050,23.7542,2107
"1400000US48113013716","48113013716","Census Tract 137.16, Dallas County, Texas","Carrollton",49985,22.6792,2204
"1400000US48121021731","48121021731","Census Tract 217.31, Denton County, Texas","Valley Vista",49935,24.7325,2019
"1400000US48113016001","48113016001","Census Tract 160.01, Dallas County, Texas","Grand Prairie (other)",49710,24.756,2008
"1400000US48113007911","48113007911","Census Tract 79.11, Dallas County, Texas","The Village",49670,21.391,2322
"1400000US48121021523","48121021523","Census Tract 215.23, Denton County, Texas","The Colony",49535,29.0528,1705
"1400000US48085031649","48085031649","Census Tract 316.49, Collin County, Texas","West Plano",49500,24.8369,1993
"1400000US48113001202","48113001202","Census Tract 12.02, Dallas County, Texas","Hollywood Heights/Santa Monica",49500,23.8554,2075
"1400000US48113018130","48113018130","Census Tract 181.30, Dallas County, Texas","Mesquite (other)",49420,25.7396,1920
"1400000US48439113633","48439113633","Census Tract 1136.33, Tarrant County, Texas","Colleyville",49320,24.6108,2004
"1400000US48439110906","48439110906","Census Tract 1109.06, Tarrant County, Texas","Benbrook",49290,23.6516,2084
"1400000US48113020000","48113020000","Census Tract 200, Dallas County, Texas","Coppell",49215,23.856,2063
"1400000US48439111529","48439111529","Census Tract 1115.29, Tarrant County, Texas","West Arlington",49170,27.9058,1762
"1400000US48113018402","48113018402","Census Tract 184.02, Dallas County, Texas","Garland (other)",49060,29.3246,1673
"1400000US48113013725","48113013725","Census Tract 137.25, Dallas County, Texas","Carrollton",49050,23.2575,2109
"1400000US48113013610","48113013610","Census Tract 136.10, Dallas County, Texas","Valley View",48980,22.3144,2195
"1400000US48439110102","48439110102","Census Tract 1101.02, Tarrant County, Texas","Haltom City",48975,24.1019,2032
"1400000US48113015205","48113015205","Census Tract 152.05, Dallas County, Texas","Irving (other)",48865,24.8298,1968
"1400000US48113007914","48113007914","Census Tract 79.14, Dallas County, Texas","Mockingbird Station/Greenville Avenue",48850,30.2103,1617
"1400000US48439113509","48439113509","Census Tract 1135.09, Tarrant County, Texas","Euless",48650,23.0787,2108
"1400000US48113009401","48113009401","Census Tract 94.01, Dallas County, Texas","Midway Hollow",48630,26.2015,1856
"1400000US48113016624","48113016624","Census Tract 166.24, Dallas County, Texas","Cedar Hill",48610,32.0435,1517
"1400000US48085031629","48085031629","Census Tract 316.29, Collin County, Texas","East Plano",48590,29.556,1644
"1400000US48121021632","48121021632","Census Tract 216.32, Denton County, Texas","Carrollton",48435,25.8596,1873
"1400000US48113016704","48113016704","Census Tract 167.04, Dallas County, Texas","Lancaster",48255,29.6225,1629
"1400000US48121021502","48121021502","Census Tract 215.02, Denton County, Texas","North Lewisville",48130,22.9847,2094
"1400000US48113009105","48113009105","Census Tract 91.05, Dallas County, Texas","Pleasant Grove",47990,30.7826,1559
"1400000US48113016522","48113016522","Census Tract 165.22, Dallas County, Texas","Cedar Hill",47985,28.3935,1690
"1400000US48113018142","48113018142","Census Tract 181.42, Dallas County, Texas","Garland (other)",47850,29.41,1627
"1400000US48439111553","48439111553","Census Tract 1115.53, Tarrant County, Texas","Central Arlington",47825,25.7262,1859
"1400000US48121021621","48121021621","Census Tract 216.21, Denton County, Texas","Carrollton",47710,25.0973,1901
"1400000US48439113511","48439113511","Census Tract 1135.11, Tarrant County, Texas","Euless",47695,23.5997,2021
"1400000US48439111536","48439111536","Census Tract 1115.36, Tarrant County, Texas","Western Grand Prairie",47600,27.8689,1708
"1400000US48439113811","48439113811","Census Tract 1138.11, Tarrant County, Texas","North Richland Hills",47600,27.6583,1721
"1400000US48085030529","48085030529","Census Tract 305.29, Collin County, Texas","Stonebridge Ranch",47580,29.4067,1618
"1400000US48113010101","48113010101","Census Tract 101.01, Dallas County, Texas","West Dallas",47565,29.343,1621
"1400000US48113014134","48113014134","Census Tract 141.34, Dallas County, Texas","Coppell",47470,25.2232,1882
"1400000US48113004700","48113004700","Census Tract 47, Dallas County, Texas","North Oak Cliff",47410,26.5454,1786
"1400000US48439111505","48439111505","Census Tract 1115.05, Tarrant County, Texas","West Arlington",47240,24.4513,1932
"1400000US48121021520","48121021520","Census Tract 215.20, Denton County, Texas","The Colony",47145,23.8106,1980
"1400000US48439111407","48439111407","Census Tract 1114.07, Tarrant County, Texas","Southwest Arlington",47035,33.2638,1414
"1400000US48439113302","48439113302","Census Tract 1133.02, Tarrant County, Texas","Richland Hills",46985,24.2066,1941
"1400000US48113016517","48113016517","Census Tract 165.17, Dallas County, Texas","Duncanville",46980,26.7998,1753
"1400000US48085030512","48085030512","Census Tract 305.12, Collin County, Texas","Frisco (east of Preston)",46820,28.7946,1626
"1400000US48121021301","48121021301","Census Tract 213.01, Denton County, Texas","Southeast Denton",46785,20.5018,2282
"1400000US48113016802","48113016802","Census Tract 168.02, Dallas County, Texas","Lancaster",46775,31.4137,1489
"1400000US48439122500","48439122500","Census Tract 1225, Tarrant County, Texas","Central Arlington",46740,22.2148,2104
"1400000US48439110901","48439110901","Census Tract 1109.01, Tarrant County, Texas","Benbrook",46720,22.846,2045
"1400000US48439113514","48439113514","Census Tract 1135.14, Tarrant County, Texas","Euless",46635,21.3335,2186
